Record_ID,H2_Tminus2,CH4_Tminus2,C2H6_Tminus2,C2H4_Tminus2,C2H2_Tminus2,CO_Tminus2,CO2_Tminus2,BDV_Tminus2,Moisture_PPM_Tminus2,WTI_HV_Tminus2,WTI_LV_Tminus2,OTI_Tminus2,Loading_pct_Tminus2,Ambient_Temp_Tminus2,Age_Years_Tminus2,IR_HV_E_1min_Tminus2,IR_LV_E_1min_Tminus2,IR_TV_E_1min_Tminus2,IR_HV_E_10min_Tminus2,IR_LV_E_10min_Tminus2,IR_TV_E_10min_Tminus2,PI_HV_Tminus2,PI_LV_Tminus2,PI_TV_Tminus2,Winding_HV_TanDelta_pct_Tminus2,Winding_LV_TanDelta_pct_Tminus2,Winding_TV_TanDelta_pct_Tminus2,Winding_HV_CapChange_pct_Tminus2,Winding_LV_CapChange_pct_Tminus2,Winding_TV_CapChange_pct_Tminus2,Bushing_HV_R_TanDelta_pct_Tminus2,Bushing_HV_Y_TanDelta_pct_Tminus2,Bushing_HV_B_TanDelta_pct_Tminus2,Bushing_HV_R_CapChange_pct_Tminus2,Bushing_HV_Y_CapChange_pct_Tminus2,Bushing_HV_B_CapChange_pct_Tminus2,Bushing_LV_R_TanDelta_pct_Tminus2,Bushing_LV_Y_TanDelta_pct_Tminus2,Bushing_LV_B_TanDelta_pct_Tminus2,Bushing_LV_R_CapChange_pct_Tminus2,Bushing_LV_Y_CapChange_pct_Tminus2,Bushing_LV_B_CapChange_pct_Tminus2,Bushing_TV_R_TanDelta_pct_Tminus2,Bushing_TV_Y_TanDelta_pct_Tminus2,Bushing_TV_B_TanDelta_pct_Tminus2,Bushing_TV_R_CapChange_pct_Tminus2,Bushing_TV_Y_CapChange_pct_Tminus2,Bushing_TV_B_CapChange_pct_Tminus2,H2_Tminus1,CH4_Tminus1,C2H6_Tminus1,C2H4_Tminus1,C2H2_Tminus1,CO_Tminus1,CO2_Tminus1,BDV_Tminus1,Moisture_PPM_Tminus1,WTI_HV_Tminus1,WTI_LV_Tminus1,OTI_Tminus1,Loading_pct_Tminus1,Ambient_Temp_Tminus1,Age_Years_Tminus1,IR_HV_E_1min_Tminus1,IR_LV_E_1min_Tminus1,IR_TV_E_1min_Tminus1,IR_HV_E_10min_Tminus1,IR_LV_E_10min_Tminus1,IR_TV_E_10min_Tminus1,PI_HV_Tminus1,PI_LV_Tminus1,PI_TV_Tminus1,Winding_HV_TanDelta_pct_Tminus1,Winding_LV_TanDelta_pct_Tminus1,Winding_TV_TanDelta_pct_Tminus1,Winding_HV_CapChange_pct_Tminus1,Winding_LV_CapChange_pct_Tminus1,Winding_TV_CapChange_pct_Tminus1,Bushing_HV_R_TanDelta_pct_Tminus1,Bushing_HV_Y_TanDelta_pct_Tminus1,Bushing_HV_B_TanDelta_pct_Tminus1,Bushing_HV_R_CapChange_pct_Tminus1,Bushing_HV_Y_CapChange_pct_Tminus1,Bushing_HV_B_CapChange_pct_Tminus1,Bushing_LV_R_TanDelta_pct_Tminus1,Bushing_LV_Y_TanDelta_pct_Tminus1,Bushing_LV_B_TanDelta_pct_Tminus1,Bushing_LV_R_CapChange_pct_Tminus1,Bushing_LV_Y_CapChange_pct_Tminus1,Bushing_LV_B_CapChange_pct_Tminus1,Bushing_TV_R_TanDelta_pct_Tminus1,Bushing_TV_Y_TanDelta_pct_Tminus1,Bushing_TV_B_TanDelta_pct_Tminus1,Bushing_TV_R_CapChange_pct_Tminus1,Bushing_TV_Y_CapChange_pct_Tminus1,Bushing_TV_B_CapChange_pct_Tminus1,H2_T0_Current,CH4_T0_Current,C2H6_T0_Current,C2H4_T0_Current,C2H2_T0_Current,CO_T0_Current,CO2_T0_Current,BDV_T0_Current,Moisture_PPM_T0_Current,WTI_HV_T0_Current,WTI_LV_T0_Current,OTI_T0_Current,Loading_pct_T0_Current,Ambient_Temp_T0_Current,Age_Years_T0_Current,IR_HV_E_1min_T0_Current,IR_LV_E_1min_T0_Current,IR_TV_E_1min_T0_Current,IR_HV_E_10min_T0_Current,IR_LV_E_10min_T0_Current,IR_TV_E_10min_T0_Current,PI_HV_T0_Current,PI_LV_T0_Current,PI_TV_T0_Current,Winding_HV_TanDelta_pct_T0_Current,Winding_LV_TanDelta_pct_T0_Current,Winding_TV_TanDelta_pct_T0_Current,Winding_HV_CapChange_pct_T0_Current,Winding_LV_CapChange_pct_T0_Current,Winding_TV_CapChange_pct_T0_Current,Bushing_HV_R_TanDelta_pct_T0_Current,Bushing_HV_Y_TanDelta_pct_T0_Current,Bushing_HV_B_TanDelta_pct_T0_Current,Bushing_HV_R_CapChange_pct_T0_Current,Bushing_HV_Y_CapChange_pct_T0_Current,Bushing_HV_B_CapChange_pct_T0_Current,Bushing_LV_R_TanDelta_pct_T0_Current,Bushing_LV_Y_TanDelta_pct_T0_Current,Bushing_LV_B_TanDelta_pct_T0_Current,Bushing_LV_R_CapChange_pct_T0_Current,Bushing_LV_Y_CapChange_pct_T0_Current,Bushing_LV_B_CapChange_pct_T0_Current,Bushing_TV_R_TanDelta_pct_T0_Current,Bushing_TV_Y_TanDelta_pct_T0_Current,Bushing_TV_B_TanDelta_pct_T0_Current,Bushing_TV_R_CapChange_pct_T0_Current,Bushing_TV_Y_CapChange_pct_T0_Current,Bushing_TV_B_CapChange_pct_T0_Current,Trend_Scenario,HI_Tminus2,HI_Tminus1,HI_Current,Current_Condition,Weighted_Trend_Older,Weighted_Trend_Recent,Weighted_Trend_Total,Trend_Acceleration,Trend_Penalty,Trend_Direction,Trend_Severity,Trend_Alert_Flag,Fastest_Deteriorating_Parameter,Dynamic_HI_PreCap,Dynamic_HI_Final,Dynamic_Condition,Binary_DHI,Dynamic_Anomaly_Flag,Dynamic_Anomaly_Type,Current_Hard_Cap_Flag,Current_Hard_Cap_Reason,DHI_Delta_vs_Current,DHI_training_target,Trend_Cap_Flag,Trend_Cap_Reason
229,899.727,575.93,106.6978,121.8142,12.8796,1621.545,10549.9117,46.5604,32.107,86.727,86.8041,82.0677,94.7409,37.0057,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8408,0.8384,0.8382,0.8938,0.7741,0.8732,11.6569,10.3868,-10.6395,0.6775,0.7138,0.6966,-9.0258,5.6429,-7.7817,0.6893,0.7123,0.6643,7.5717,7.7739,-8.8516,0.6835,0.7223,0.7277,-8.2674,7.1414,6.8757,705.9612,490.2767,98.4169,112.0468,7.1438,1621.545,10549.9117,48.7321,29.517,90.1639,86.8316,78.3049,89.4195,37.3285,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8408,0.8384,0.8382,0.8316,0.7277,0.8177,9.0017,8.38,-8.1524,0.6443,0.6607,0.6452,-7.548,4.6937,-6.2713,0.6394,0.6691,0.624,6.3262,6.1165,-6.5671,0.6472,0.6527,0.6734,-6.8485,5.9366,4.9562,440.1,334.6,83.9,84.6,2.7,2816.4,17290.4,53.9,25.7,80.2,79.7,72.4,84.3,36.8,13.3,1070.8,840.5,690.0,1092.2,870.3,703.8,1.02,1.035,1.02,0.743,0.648,0.741,5.04,4.7,-5.81,0.571,0.569,0.585,-4.18,2.61,-3.3,0.553,0.595,0.566,3.23,4.28,-3.44,0.593,0.575,0.602,-4.28,3.66,3.02,Improving,0.0,0.0,0.0,Critical,-0.08298,-0.09537,-0.17835,-0.01239,0.0,Improving,Stable,0,CO,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,CO>=1400 and CO2>=10000; Any IR 10min<1000 Mohm,0.0,0.0,1,CO2
230,1606.9652,854.614,138.8073,185.8303,30.4197,1311.1914,7689.7726,57.3156,54.5291,81.9167,79.4164,74.5971,88.0624,39.0691,10.8,10325.0842,9419.7291,10690.2966,20816.6545,16565.0645,20674.1969,2.0161,1.7585,1.9339,0.482,0.5775,0.5313,0.7072,2.5207,1.2155,0.523,0.5022,0.5175,0.2444,2.2099,1.2711,0.4674,0.5546,0.4742,-1.5114,1.5879,-0.0403,0.5454,0.4605,0.5571,1.2012,2.3399,1.7314,1703.5866,936.2695,140.6547,192.0627,32.6477,1335.382,7950.424,56.574,55.5136,83.7028,88.9741,76.276,86.8792,39.1622,11.8,10102.7944,8929.6176,10042.9114,19759.513,15728.7277,19783.11,1.9558,1.7614,1.9699,0.4927,0.5869,0.5691,1.4209,3.0638,1.9502,0.5613,0.5323,0.5294,1.2484,2.6818,2.1223,0.4932,0.5601,0.4888,-2.1541,1.6422,0.929,0.5687,0.4825,0.5607,1.7311,3.2466,2.4281,1758.7,982.4,148.3,196.7,34.3,1379.0,8214.7,54.6,57.2,85.3,83.2,78.3,91.4,39.2,12.8,9558.0,8280.8,9768.4,18697.2,14767.5,18946.5,1.956,1.783,1.94,0.515,0.623,0.599,2.9,3.98,3.4,0.569,0.55,0.546,2.07,3.67,2.7,0.52,0.594,0.523,-2.96,2.77,2.0,0.593,0.506,0.584,2.91,3.76,3.6,Gradual_Deterioration,0.0,0.0,0.0,Critical,0.04899,0.04858,0.09757,-0.00041,0.02927,Deteriorating,Moderate,0,C2H2,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Moisture>=50 ppm,0.0,0.0,0,
231,72.8168,199.7133,59.2558,48.8379,29.6592,344.8181,2552.6502,55.7892,24.4086,86.4351,77.8022,71.6337,83.7483,36.4909,14.3,10095.7925,8914.1785,9501.9378,20095.934,16896.2404,18716.9974,1.9905,1.8954,1.9698,0.5774,0.5666,0.4966,-0.3559,0.8908,1.0246,0.4448,0.5682,0.4983,2.1368,0.8041,0.5667,0.5931,0.5172,0.543,-0.445,-2.792,2.4915,0.8918,0.4883,0.5157,6.5768,2.1812,1.6087,121.4891,217.5491,66.4436,51.6053,31.5511,441.1852,2868.8141,55.6996,24.4182,78.7062,85.3709,72.2567,84.7639,36.2038,15.3,9751.979,8310.7563,9313.1143,18696.7469,15188.8309,17535.9224,1.9172,1.8276,1.8829,0.6056,0.5757,0.5307,-1.8187,2.177,1.687,0.4633,0.5995,0.5105,3.0241,2.0313,1.5662,0.6186,0.542,0.5541,-1.0047,-3.2862,2.8082,0.91,0.535,0.5442,8.1067,2.6446,2.4393,249.6,271.5,71.2,63.7,35.5,484.1,3328.0,53.5,26.6,79.4,78.4,74.5,86.7,36.7,16.3,8949.1,7772.0,8665.9,17149.8,13543.2,16088.4,1.916,1.743,1.857,0.629,0.62,0.567,-3.56,3.54,3.12,0.5,0.624,0.533,3.96,2.73,2.67,0.648,0.58,0.595,-2.32,-4.5,3.72,0.933,0.558,0.582,9.07,4.01,3.6,Gradual_Deterioration,0.0788,0.0462,0.0,Critical,0.04796,0.06795,0.1159,0.01999,0.03797,Deteriorating,Moderate,0,C2H2,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,C2H2>=35 ppm,0.0,0.0,1,H2
232,256.5278,288.4408,78.8326,71.5397,4.7663,509.5303,3069.1117,52.7161,26.7491,87.6299,91.3567,79.6454,86.2906,39.2188,20.3,7284.5474,6266.1093,7249.4187,11695.2982,10771.1426,12635.604,1.6055,1.719,1.743,0.5954,0.6131,0.6424,2.039,2.0702,2.5966,0.5694,0.6153,0.5511,1.5164,1.3395,-2.6745,0.563,0.5171,0.4991,2.3171,-2.7528,-0.3584,0.596,0.5263,0.599,0.8476,-1.7024,2.2615,324.7902,323.7083,80.6393,80.8162,9.3308,559.3566,3538.3666,51.2429,29.2335,90.41,85.1863,79.7399,91.2204,39.3339,21.3,6739.1661,5704.3885,6944.6463,10291.4591,10345.3829,10679.0576,1.5271,1.8136,1.5377,0.6516,0.655,0.6735,3.352,4.2782,3.7335,0.5873,0.6415,0.592,2.7599,2.0176,-3.3831,0.5816,0.5574,0.5445,3.664,-3.1749,-1.1775,0.6059,0.5613,0.615,1.8935,-2.72,2.8916,465.0,373.8,89.2,87.9,11.4,647.2,4161.5,47.9,31.2,87.5,84.3,81.2,92.8,39.1,22.3,5958.8,5182.9,5960.2,8981.6,7824.0,9336.2,1.507,1.51,1.566,0.693,0.708,0.713,5.33,5.34,4.95,0.611,0.67,0.618,3.58,3.35,-4.96,0.629,0.572,0.575,5.09,-4.2,-2.48,0.636,0.585,0.65,3.08,-3.79,3.61,Gradual_Deterioration,0.7746,0.728,0.6759,Fair,0.06844,0.07668,0.14512,0.00825,0.04486,Deteriorating,Moderate,1,C2H2,0.6487,0.6487,Fair,1,1,Rapid_Trend_Deterioration,0,,-0.0272,64.87,0,
233,793.988,439.0987,101.5658,112.9062,19.7482,809.4317,4815.6154,46.6499,34.1477,91.533,88.8497,79.1001,96.8197,38.7418,21.6,5030.4379,6010.2505,5776.7261,7025.3499,9083.3457,9240.5013,1.3966,1.5113,1.5996,0.6885,0.6691,0.6696,4.9559,-4.6689,-5.1695,0.5869,0.6984,0.714,4.2483,3.538,4.5302,0.668,0.5995,0.6658,5.1219,5.3964,5.1171,0.6801,0.5773,0.6404,-4.4062,-4.7206,-4.2338,777.871,463.0707,99.952,113.2524,19.3165,826.4325,4904.9081,47.1646,34.0678,91.3233,93.5353,80.1968,96.9967,39.6456,22.6,5231.1743,5832.7388,5890.7522,6568.108,8596.7932,8748.3638,1.2556,1.4739,1.4851,0.7037,0.6504,0.667,4.8249,-4.8252,-5.1495,0.5927,0.6973,0.7003,4.4619,3.7377,4.7343,0.6705,0.6073,0.6687,5.4948,5.1133,5.36,0.6833,0.564,0.6452,-4.2305,-5.3181,-4.4161,828.4,447.1,102.3,117.0,19.4,832.9,4960.6,46.3,34.5,92.0,89.6,79.7,97.8,39.5,23.6,4929.5,5707.8,5758.3,6797.6,8947.1,8768.4,1.379,1.568,1.523,0.709,0.666,0.68,4.92,-4.93,-5.15,0.593,0.701,0.713,4.71,4.0,4.8,0.672,0.606,0.671,5.38,5.41,5.35,0.688,0.578,0.657,-4.21,-4.89,-4.42,Stable,0.6168,0.6069,0.6073,Fair,0.01458,-0.00062,0.01396,-0.0152,0.00419,Stable,Stable,0,PI_TV,0.604,0.604,Fair,1,1,DGA,0,,-0.0033,60.4,0,
234,1457.2529,931.9659,140.788,164.8278,29.465,1237.4266,7829.7239,34.034,46.7934,106.2161,102.9512,92.9298,111.9424,44.3168,29.4,2146.2053,1496.7922,2848.1039,2504.6519,2060.954,4003.3384,1.167,1.3769,1.4056,0.8615,0.9025,0.9654,7.7353,7.7244,9.194,0.7731,0.7931,0.9408,5.4347,7.8888,4.9028,0.7742,0.8402,0.8062,6.163,7.4442,-6.3622,0.8114,0.7681,0.8514,8.6656,-7.2512,7.6303,1487.3272,925.2763,144.114,161.3537,29.16,1209.2223,7703.5185,32.9538,48.179,103.4648,105.1809,93.6384,108.8481,44.4362,30.4,2003.402,1469.7667,3076.7858,2480.5185,1639.9833,3637.2789,1.2382,1.1158,1.1822,0.8511,0.9079,0.9631,7.9083,9.0084,9.0693,0.7764,0.799,0.9502,5.795,7.7947,5.0735,0.7647,0.8522,0.8019,6.5077,7.5498,-6.2361,0.8285,0.7741,0.8516,8.9447,-7.0618,7.4179,1455.8,945.5,142.1,167.7,30.1,1236.6,7972.7,32.6,47.1,105.0,103.9,93.3,111.4,44.1,31.4,1914.1,1328.9,2800.3,2093.3,1506.4,3564.8,1.094,1.134,1.273,0.866,0.914,0.966,8.2,8.63,9.18,0.785,0.805,0.945,5.76,8.06,5.26,0.776,0.853,0.811,6.66,7.91,-6.51,0.83,0.776,0.86,8.98,-7.51,7.74,Stable,0.3834,0.3701,0.3616,Very Poor,0.01948,0.01252,0.032,-0.00695,0.0096,Stable,Stable,0,PI_LV,0.3555,0.3555,Very Poor,0,1,Winding_TD_Cap,0,,-0.0061,35.55,0,
235,337.9784,275.2451,87.3367,77.0811,0.0,537.5202,3530.5331,35.4406,46.78,80.3376,77.0928,71.4544,82.1704,36.8081,11.6,5235.7927,1294.4753,5843.9887,8758.3423,3151.5994,8951.4503,1.6728,2.227,1.5317,0.5656,0.6204,0.6276,0.9993,-2.15,-2.9918,0.5376,0.5442,0.4742,1.8918,2.9954,1.2907,0.5145,0.611,0.5264,0.452,0.8512,2.0454,0.4974,0.5272,0.4914,1.4315,-1.6064,1.9429,503.7978,335.7957,85.5061,87.4126,1.1985,604.1901,3844.133,32.654,47.9445,86.6382,77.544,72.765,84.061,37.1655,12.6,4541.1417,812.6304,5205.1563,6582.0057,1668.2936,8108.1785,1.4494,2.053,1.5577,0.6259,0.6684,0.6339,2.4664,-3.8489,-4.1446,0.5833,0.5672,0.5031,2.6218,3.8556,3.0763,0.5407,0.6411,0.5441,1.9707,2.184,2.9996,0.5399,0.5542,0.5412,2.5832,-2.5414,2.6975,597.7,367.1,92.9,95.4,2.3,636.7,4161.8,30.6,49.4,81.6,79.5,74.9,86.3,37.2,13.6,4113.3,52.9,4486.6,5560.7,94.5,6526.5,1.352,1.786,1.455,0.661,0.68,0.663,3.87,-5.2,-5.06,0.609,0.592,0.532,3.9,4.59,3.65,0.572,0.656,0.561,2.8,3.08,4.03,0.558,0.567,0.556,3.47,-3.59,3.51,Gradual_Deterioration,0.0972,0.043,0.0,Critical,0.07964,0.06325,0.14289,-0.01639,0.04287,Deteriorating,Moderate,0,PI_LV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,Any IR 1min<500 Mohm; Any IR 10min<1000 Mohm,0.0,0.0,1,C2H2; IR_LV_E_1min; IR_LV_E_10min
236,204.4962,213.6517,72.5272,57.7937,2.8658,452.6039,3057.4232,45.6606,34.057,80.6905,78.1185,74.5761,84.4218,36.6362,8.0,8203.5625,7592.7129,7707.9372,14388.8589,13139.7313,13955.4009,1.754,1.7306,1.8105,0.5633,0.4922,0.5704,2.8268,2.0238,3.448,0.5082,0.5193,0.5081,1.3259,1.9186,-2.4418,0.4981,0.5371,0.5432,-2.5693,-1.9535,2.0362,0.5164,0.5199,0.4894,1.7487,1.9209,2.2861,228.4445,234.0607,72.3055,58.9767,1.6071,450.9337,3125.5399,45.1205,34.8391,85.2088,79.1743,73.5861,83.8614,36.918,9.0,8080.3532,7834.227,7627.9099,14519.3463,12920.634,13557.8119,1.7969,1.6493,1.7774,0.5607,0.4939,0.5614,2.6575,2.4504,3.8808,0.5072,0.5277,0.5175,2.0814,1.5279,-2.8705,0.4908,0.5513,0.5378,-2.3634,-2.2063,2.0015,0.5218,0.5281,0.5113,2.0277,2.2813,2.2856,222.4,240.1,72.1,57.9,2.3,446.8,3144.9,45.3,34.9,77.1,78.0,73.4,85.0,36.6,10.0,8019.3,7630.4,7744.2,14207.3,13026.1,13609.7,1.772,1.707,1.757,0.57,0.503,0.566,2.94,2.7,3.72,0.516,0.53,0.519,2.0,2.0,-2.8,0.5,0.54,0.545,-2.73,-2.17,2.22,0.525,0.526,0.5,2.0,2.18,2.3,Stable,0.8706,0.8633,0.8659,Good,0.01069,-0.00378,0.00691,-0.01447,0.00207,Stable,Stable,0,PI_TV,0.8639,0.8639,Good,1,0,No_Anomaly,0,,-0.002,86.39,0,
237,1275.0549,718.1743,122.1112,146.6376,28.001,1147.734,6590.6249,38.654,41.3019,102.3731,99.6622,92.4095,111.3708,44.1878,29.6,3133.9086,3115.9541,3380.6611,4473.7091,5337.5088,4418.163,1.4275,1.713,1.3069,0.9204,0.8771,0.8919,-7.908,7.3547,-7.2868,0.6732,0.6506,0.6967,6.3763,6.3,3.6401,0.7396,0.6419,0.7334,5.3662,6.8359,4.7455,0.777,0.7847,0.7118,5.5977,-4.173,5.0691,1400.149,743.466,128.4639,153.9183,29.5986,1181.6593,6908.5646,36.7962,42.7976,104.7147,107.0033,94.5122,114.9581,44.0054,30.6,2850.6301,2621.8466,2991.9664,3364.4926,3894.9739,3336.1613,1.1803,1.4856,1.115,0.9649,0.9135,0.921,-8.1483,7.9135,-7.7406,0.6697,0.681,0.7199,7.3328,7.0522,4.3719,0.7642,0.6579,0.757,6.1131,7.3971,5.7038,0.7914,0.7851,0.7282,6.0342,-4.9704,5.9388,1441.9,797.9,133.6,161.4,31.9,1200.2,7147.9,35.2,43.8,106.5,103.0,95.5,115.8,44.7,31.6,2226.6,2446.1,2455.4,2722.8,3114.1,2735.4,1.223,1.273,1.114,0.979,0.938,0.942,-9.27,9.25,-9.08,0.705,0.689,0.743,7.69,7.45,4.91,0.782,0.684,0.773,6.67,8.42,6.25,0.815,0.798,0.756,6.6,-5.31,6.9,Gradual_Deterioration,0.4634,0.4106,0.3789,Very Poor,0.07761,0.04667,0.12428,-0.03095,0.03728,Deteriorating,Moderate,1,PI_LV,0.3548,0.3548,Very Poor,0,1,Rapid_Trend_Deterioration,0,,-0.0241,35.480000000000004,0,
238,1073.6814,387.3617,113.01,119.9211,10.8271,625.2648,6273.4599,50.7147,37.3411,97.8318,96.4057,83.1586,95.5431,38.995,21.9,4718.3187,7592.9119,7231.4881,9570.4715,9621.5563,11933.5875,2.0284,1.2672,1.6502,0.7164,0.6924,0.6488,-1.5356,8.0144,9.1508,0.7599,0.6613,0.6922,6.657,4.5643,4.6684,0.7115,0.5049,0.5618,1.8308,2.6653,8.0285,0.8193,0.6605,0.6089,3.6854,4.1319,-5.6567,1131.0123,644.9748,124.2321,144.1603,21.1073,660.266,6125.0525,44.9735,30.8539,96.2595,92.5208,78.4319,88.7034,42.2593,22.9,6046.876,5252.6909,6791.9709,4535.157,9559.3044,7859.7454,0.8408,1.8199,1.1572,0.6826,0.716,0.6333,-2.4291,1.9856,5.6983,0.7032,0.7861,0.7901,3.1129,1.8027,7.7716,0.6619,0.5846,0.5833,1.6591,2.6121,6.4993,0.7297,0.6714,0.679,6.7084,5.1662,-6.1395,893.2,529.5,107.7,120.8,16.4,819.8,5602.5,46.5,32.9,91.2,90.8,83.2,98.2,40.4,23.9,5102.2,5795.3,5965.2,7579.1,8649.0,9329.3,1.485,1.492,1.564,0.659,0.716,0.712,-4.83,4.49,6.35,0.698,0.713,0.714,4.0,3.51,6.31,0.718,0.563,0.63,4.14,5.03,5.85,0.757,0.715,0.672,4.83,4.81,-3.99,Volatile,0.6216,0.0,0.594,Poor,0.08029,-0.03966,0.04063,-0.11995,0.01219,Volatile,Low,0,PI_HV,0.4955,0.4955,Poor,0,1,DGA,0,,-0.0985,49.55,0,
239,311.2738,317.4804,81.733,82.894,40.2552,550.9923,3186.5409,53.3178,23.9616,86.269,81.0931,73.513,81.5376,37.1867,11.4,611.9166,731.8961,1145.7984,1118.4606,621.3518,1244.3073,1.8278,0.849,1.086,0.7185,0.7533,0.7143,5.8328,5.6385,-5.7786,0.5811,0.562,0.5568,3.5592,3.0839,2.8294,0.587,0.5242,0.5747,2.6645,-2.5244,3.7966,0.6158,0.6098,0.5117,3.5427,2.2381,3.2323,255.1269,333.0824,78.7934,86.264,39.6149,591.2408,3332.236,52.9336,23.6054,84.0441,80.3906,75.2007,82.1953,36.6642,12.4,690.8083,601.8229,1381.9426,913.8647,764.251,1340.0503,1.3229,1.2699,0.9697,0.7192,0.7696,0.7182,5.9941,4.5995,-5.9039,0.5713,0.558,0.5567,3.1458,3.2085,2.7069,0.5935,0.5316,0.5799,2.746,-2.5068,3.2798,0.6085,0.6101,0.5041,3.6306,2.4546,3.2321,326.3,316.6,82.1,83.6,40.3,567.2,3186.1,52.9,24.5,77.6,80.9,74.3,82.0,37.0,13.4,690.0,690.0,1235.2,722.4,734.7,1302.4,1.047,1.065,1.054,0.718,0.762,0.714,5.85,5.77,-5.9,0.573,0.563,0.564,3.21,3.12,2.83,0.584,0.533,0.574,3.09,-2.6,3.58,0.609,0.606,0.512,3.5,2.55,3.28,Stable,0.0,0.0,0.0,Critical,0.00627,0.01223,0.01849,0.00596,0.0065,Stable,Stable,0,PI_HV,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,C2H2>=35 ppm; Any IR 10min<1000 Mohm,0.0,0.0,0,
240,1281.6163,909.5257,147.3169,195.9211,30.2156,1139.0559,7410.272,32.6971,41.7009,104.4581,108.7005,87.1886,106.1447,44.3172,30.6,3795.3467,960.3227,1593.75,2846.51,720.242,4055.3562,0.8408,0.8384,2.2273,0.9718,1.0565,0.9377,12.0,9.1384,-11.4669,0.7064,0.8474,0.8198,-6.4341,5.604,6.3246,0.7977,0.9568,0.6691,2.8344,-7.7178,7.6895,0.9793,0.7792,0.7352,7.4864,-6.7392,5.4697,1514.0005,693.6388,150.9199,165.7277,35.8108,919.9464,6939.5375,34.2222,44.5002,110.2127,105.4929,92.8759,110.2701,42.2798,31.6,1683.838,2422.5679,1257.2222,1738.8762,1816.9259,1787.8378,1.0327,0.8384,1.4221,0.9803,0.9181,0.9434,12.0,8.7954,-8.0709,0.6713,0.8636,0.7939,-8.9104,8.9702,7.2332,0.7916,0.9308,0.7656,4.4606,-6.6085,8.7991,0.9909,0.7937,0.7845,6.6358,-8.1896,4.0662,1512.6,772.2,136.4,172.0,30.0,1119.7,7908.8,37.5,44.4,104.8,104.6,91.9,113.3,43.7,32.6,3072.2,2266.6,2618.0,3543.0,2683.1,3093.8,1.153,1.184,1.182,0.924,0.964,0.893,9.41,8.6,-8.27,0.694,0.798,0.848,-7.87,6.75,7.67,0.809,0.926,0.753,5.51,-7.65,9.28,0.95,0.828,0.789,8.8,-6.6,5.92,Volatile,0.0,0.0,0.3681,Very Poor,0.02483,-0.03489,-0.01006,-0.05972,0.0,Stable,Stable,0,PI_TV,0.2761,0.2761,Very Poor,0,1,Winding_TD_Cap,0,,-0.092,0.0,1,PI_TV
241,290.6119,276.7531,82.6165,96.7422,38.3277,611.6471,3960.303,55.9824,21.7207,83.4565,87.0567,73.5484,86.2581,35.0063,9.9,9531.9614,8381.0796,8868.7917,18388.4291,15814.3188,17069.3292,1.9291,1.8869,1.9247,0.6203,0.6471,0.6332,3.351,4.1518,4.0891,0.5839,0.5267,0.9412,2.281,3.658,9.3431,0.6025,0.5329,0.598,3.5824,2.5025,-2.213,0.6466,0.6083,0.516,2.6748,3.2586,3.0777,326.366,260.5028,80.3976,94.3125,37.205,594.018,3968.4146,55.6313,21.0986,80.6788,80.7428,75.3963,84.1936,35.2535,10.9,9352.3716,8316.4775,8974.7632,17762.312,15418.9582,17282.2716,1.8992,1.854,1.9257,0.6105,0.6665,0.6292,3.1684,4.1843,4.0664,0.5633,0.5206,0.943,1.8876,3.4042,9.1566,0.5844,0.518,0.5974,3.6438,2.4566,-2.1531,0.6459,0.6201,0.5119,2.6565,3.2665,3.1321,378.3,268.4,81.3,93.1,38.3,615.0,3918.6,55.9,21.5,79.9,79.7,74.9,85.5,35.2,11.9,9438.2,8506.7,8917.4,17832.2,15720.8,17162.9,1.889,1.848,1.925,0.615,0.661,0.636,3.57,4.12,4.21,0.57,0.516,0.94,2.0,3.4,9.31,0.588,0.533,0.599,3.67,2.54,-2.41,0.649,0.617,0.517,2.67,3.16,3.18,Stable,0.0,0.0,0.0,Critical,-0.01122,0.00594,-0.00528,0.01716,0.00275,Stable,Stable,0,H2,0.0,0.0,Critical,0,1,Current_Hard_Cap,1,C2H2>=35 ppm,0.0,0.0,0,
