Record_ID,H2,Methane,Ethane,Ethylene,Acetylene,CO,CO2,BDV,Moisture_PPM,WTI_HV,WTI_LV,OTI,Loading_pct,Ambient_Temp,Age_Years,IR_HV_E_1min,IR_LV_E_1min,IR_TV_E_1min,IR_HV_E_10min,IR_LV_E_10min,IR_TV_E_10min,PI_HV,PI_LV,PI_TV,Winding_HV_TanDelta_pct,Winding_LV_TanDelta_pct,Winding_TV_TanDelta_pct,Winding_HV_CapChange_pct,Winding_LV_CapChange_pct,Winding_TV_CapChange_pct,Bushing_HV_R_TanDelta_pct,Bushing_HV_Y_TanDelta_pct,Bushing_HV_B_TanDelta_pct,Bushing_HV_R_CapChange_pct,Bushing_HV_Y_CapChange_pct,Bushing_HV_B_CapChange_pct,Bushing_LV_R_TanDelta_pct,Bushing_LV_Y_TanDelta_pct,Bushing_LV_B_TanDelta_pct,Bushing_LV_R_CapChange_pct,Bushing_LV_Y_CapChange_pct,Bushing_LV_B_CapChange_pct,Bushing_TV_R_TanDelta_pct,Bushing_TV_Y_TanDelta_pct,Bushing_TV_B_TanDelta_pct,Bushing_TV_R_CapChange_pct,Bushing_TV_Y_CapChange_pct,Bushing_TV_B_CapChange_pct,Scenario_Generator,IR_Min_1min,IR_Min_10min,PI_Min,Max_Winding_TanDelta_pct,Max_Winding_CapChange_abs_pct,Max_Bushing_TanDelta_pct,Max_Bushing_CapChange_abs_pct,DGA_Subscore,Oil_Subscore,Thermal_Subscore,Age_Subscore,IR_PI_Subscore,Winding_TD_Cap_Subscore,Bushing_TD_Cap_Subscore,HI_PreCap,HI,Condition,Binary_HI,Anomaly_Flag,Anomaly_Type,Hard_Cap_Flag,Hard_Cap_Reason,Dominant_Risk_Parameter,WTI,HI_training_target,label_rule_any_gas_critical,H2_rule_score,Methane_rule_score,Ethane_rule_score,Ethylene_rule_score,Acetylene_rule_score,CO_rule_score,CO2_rule_score,BDV_score,OTI_score,WTI_score,BDV_below_40_flag,OTI_above_90_flag,WTI_above_95_flag,WTI_OTI_delta,thermal_stress_loss,oil_dielectric_loss,operating_score_min,operating_score_avg,H2_condition_from_threshold_table,H2_reason_from_threshold_table,Methane_condition_from_threshold_table,Methane_reason_from_threshold_table,Ethane_condition_from_threshold_table,Ethane_reason_from_threshold_table,Ethylene_condition_from_threshold_table,Ethylene_reason_from_threshold_table,Acetylene_condition_from_threshold_table,Acetylene_reason_from_threshold_table,CO_condition_from_threshold_table,CO_reason_from_threshold_table,CO2_condition_from_threshold_table,CO2_reason_from_threshold_table,gas_rule_avg,gas_rule_min,gas_critical_count,gas_poor_or_worse_count,label_rule_acceptable,label_rule_deteriorated,binary_hi_rule,Label_Rule_Derived,H2_healthy_max,H2_moderate_max,H2_poor_max,H2_critical_over,H2_critical_ratio,H2_critical_excess,H2_critical_flag,Methane_healthy_max,Methane_moderate_max,Methane_poor_max,Methane_critical_over,Methane_critical_ratio,Methane_critical_excess,Methane_critical_flag,Ethane_healthy_max,Ethane_moderate_max,Ethane_poor_max,Ethane_critical_over,Ethane_critical_ratio,Ethane_critical_excess,Ethane_critical_flag,Ethylene_healthy_max,Ethylene_moderate_max,Ethylene_poor_max,Ethylene_critical_over,Ethylene_critical_ratio,Ethylene_critical_excess,Ethylene_critical_flag,Acetylene_healthy_max,Acetylene_moderate_max,Acetylene_poor_max,Acetylene_critical_over,Acetylene_critical_ratio,Acetylene_critical_excess,Acetylene_critical_flag,CO_healthy_max,CO_moderate_max,CO_poor_max,CO_critical_over,CO_critical_ratio,CO_critical_excess,CO_critical_flag,CO2_healthy_max,CO2_moderate_max,CO2_poor_max,CO2_critical_over,CO2_critical_ratio,CO2_critical_excess,CO2_critical_flag,DGA_threshold_table_used_for_training,DGA_threshold_table_version,HI_Final_relation_used_for_training,HI_Final_relation
498,1439.5,857.2,135.6,178.5,32.8,1146.5,7612.7,35.6,44.3,104.7,102.8,93.9,114.4,43.4,29.8,974.9,1523.7,1416.2,1200.0,1781.5,1537.2,1.230895476459124,1.1691934107763995,1.0854399096172858,0.912,0.897,0.865,8.86,-9.23,7.83,0.754,0.747,0.766,7.8,5.82,-6.65,0.868,0.756,0.772,-7.67,7.71,5.32,0.836,0.86,0.891,6.14,7.91,-7.06,Very Poor_Mixed,974.9,1200.0,1.085,0.912,9.23,0.891,7.91,0.1398,0.6367,0.18,0.4051,1.0,0.1416,0.2661,0.3773,0.3773,Very Poor,0,1,DGA,0,,C2H2,104.7,37.730000000000004,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,10.799999999999997,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.7997222222222222,0.0,0.0,120,400,1000,1000,0.8572000000000001,0.0,0.0,65,100,150,150,0.9039999999999999,0.0,0.0,50,100,200,200,0.8925,0.0,0.0,1,9,35,35,0.937142857142857,0.0,0.0,350,570,1400,1400,0.8189285714285715,0.0,0.0,2500,4000,10000,10000,0.76127,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
499,405.4,286.3,82.5,76.3,7.2,508.9,3331.4,53.0,27.1,82.2,80.6,75.6,85.4,37.4,16.0,7750.8,8040.4,7853.9,14041.3,14861.5,13934.3,1.8115936419466376,1.848353315755435,1.7741886196666623,0.658,0.549,0.601,4.01,3.58,3.61,0.532,0.587,0.599,3.17,2.92,3.58,0.582,0.558,0.542,3.34,-2.86,2.18,0.582,0.586,0.555,2.54,-2.94,3.14,Fair_Mixed,7750.8,13934.3,1.774,0.658,4.01,0.599,3.58,0.71,0.8367,0.7701,0.8663,1.0,0.6714,0.7131,0.7806,0.7806,Fair,1,0,No_Anomaly,0,,C2H2,82.2,78.06,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,93.0,98.80000000000001,94.5,0.0,0.0,0.0,6.6000000000000085,5.5,7.0,93.0,95.43333333333334,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.2252222222222222,0.0,0.0,120,400,1000,1000,0.2863,0.0,0.0,65,100,150,150,0.55,0.0,0.0,50,100,200,200,0.3815,0.0,0.0,1,9,35,35,0.2057142857142857,0.0,0.0,350,570,1400,1400,0.3635,0.0,0.0,2500,4000,10000,10000,0.33314,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
500,145.2,212.0,73.9,72.8,2.8,480.6,3479.3,49.5,31.4,75.8,76.0,70.5,81.6,35.0,11.4,8757.0,7857.2,7841.7,15941.5,14194.3,13499.4,1.820429370789083,1.806534134297205,1.7214889628524428,0.52,0.602,0.595,2.44,3.3,3.85,0.505,0.525,0.537,2.44,2.44,2.88,0.578,0.547,0.537,2.13,2.44,3.15,0.532,0.5,0.5,3.1,-2.62,2.87,Fair_Oil,7841.7,13499.4,1.721,0.602,3.85,0.578,3.15,0.8216,0.7778,0.9524,0.9783,1.0,0.7486,0.8348,0.858,0.858,Good,1,0,No_Anomaly,0,,Moisture_PPM,76.0,85.8,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,89.0,100.0,100.0,0.0,0.0,0.0,5.5,0.0,11.0,89.0,96.33333333333333,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.08066666666666666,0.0,0.0,120,400,1000,1000,0.212,0.0,0.0,65,100,150,150,0.4926666666666667,0.0,0.0,50,100,200,200,0.364,0.0,0.0,1,9,35,35,0.08,0.0,0.0,350,570,1400,1400,0.3432857142857143,0.0,0.0,2500,4000,10000,10000,0.34793,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
501,858.2,547.0,106.9,117.8,20.0,834.8,5585.8,47.4,31.8,90.0,89.3,84.6,97.1,40.4,27.7,6181.6,6574.0,5349.8,10031.8,10868.7,8054.2,1.6228484534748282,1.65328567082446,1.5055142248308346,0.76,0.798,0.741,5.1,6.38,5.78,0.664,0.638,0.628,4.21,4.37,4.49,0.656,0.648,0.685,4.74,5.32,4.42,0.671,0.653,0.716,4.51,4.81,4.13,Poor_Mixed,5349.8,8054.2,1.506,0.798,6.38,0.716,5.32,0.4186,0.7728,0.5126,0.4829,1.0,0.3895,0.5041,0.578,0.578,Poor,0,1,Winding_TD_Cap,0,,C2H2,90.0,57.8,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,84.8,80.80000000000001,75.0,0.0,0.0,0.0,5.400000000000006,25.0,15.200000000000003,75.0,80.2,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.4767777777777778,0.0,0.0,120,400,1000,1000,0.547,0.0,0.0,65,100,150,150,0.7126666666666667,0.0,0.0,50,100,200,200,0.589,0.0,0.0,1,9,35,35,0.5714285714285714,0.0,0.0,350,570,1400,1400,0.5962857142857143,0.0,0.0,2500,4000,10000,10000,0.55858,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
502,150.8,158.7,71.4,68.9,2.4,403.7,2755.9,60.0,20.7,76.3,76.0,71.1,81.0,35.8,12.9,10000.0,9789.3,9060.5,20000.0,19578.7,17274.1,2.0,2.000010215235002,1.906528337288229,0.528,0.541,0.52,2.05,3.08,2.15,0.5,0.5,0.5,2.21,2.0,2.84,0.528,0.5,0.5,2.5,2.1,2.09,0.523,0.517,0.534,2.08,2.2,2.0,Good_Mixed,9060.5,17274.1,1.907,0.541,3.08,0.534,2.84,0.8609,0.9638,0.9393,0.9461,1.0,0.8671,0.9245,0.9199,0.9199,Good,1,0,No_Anomaly,0,,C2H2,76.3,91.99000000000001,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,100.0,100.0,100.0,0.0,0.0,0.0,5.200000000000003,0.0,0.0,100.0,100.0,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Moderate,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.75,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.08377777777777778,0.0,0.0,120,400,1000,1000,0.15869999999999998,0.0,0.0,65,100,150,150,0.47600000000000003,0.0,0.0,50,100,200,200,0.34450000000000003,0.0,0.0,1,9,35,35,0.06857142857142857,0.0,0.0,350,570,1400,1400,0.28835714285714287,0.0,0.0,2500,4000,10000,10000,0.27559,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
503,1491.1,870.3,131.9,172.7,27.8,1175.1,8106.6,34.9,47.8,103.7,104.4,91.7,116.0,44.2,33.4,2784.2,2045.1,2786.8,3261.4,2272.9,3293.2,1.1713957330651534,1.1113881961762262,1.1817137935983923,0.932,0.891,0.886,8.63,8.62,8.32,0.839,0.69,0.81,-8.94,8.54,-8.16,0.704,0.899,0.923,7.53,7.08,7.29,0.798,0.781,0.814,8.97,-7.81,-7.01,Very Poor_Mixed,2045.1,2272.9,1.111,0.932,8.63,0.923,8.97,0.1559,0.6035,0.1752,0.267,1.0,0.1391,0.2335,0.3638,0.3638,Very Poor,0,1,Winding_TD_Cap,0,,C2H2,104.4,36.38,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,12.700000000000003,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.8283888888888888,0.0,0.0,120,400,1000,1000,0.8703,0.0,0.0,65,100,150,150,0.8793333333333334,0.0,0.0,50,100,200,200,0.8634999999999999,0.0,0.0,1,9,35,35,0.7942857142857143,0.0,0.0,350,570,1400,1400,0.8393571428571428,0.0,0.0,2500,4000,10000,10000,0.81066,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
504,1636.4,833.5,135.3,170.0,26.2,1282.4,8294.4,36.2,43.1,106.6,108.3,95.9,117.2,45.6,31.4,2038.8,2465.6,1740.1,2140.7,2909.6,1845.8,1.0499803806160486,1.1800778715120053,1.0607436354232516,0.948,0.891,0.902,9.29,8.29,9.06,0.852,0.89,0.804,7.26,-9.27,8.09,0.99,0.942,0.96,-7.89,9.72,-7.08,0.846,0.827,0.946,-8.28,8.61,8.87,Very Poor_Mixed,1740.1,1845.8,1.05,0.948,9.29,0.99,9.72,0.1426,0.6484,0.0979,0.3444,1.0,0.1138,0.1381,0.3413,0.3413,Very Poor,0,1,Thermal,0,,C2H2,108.3,34.13,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,12.399999999999991,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.9091111111111112,0.0,0.0,120,400,1000,1000,0.8335,0.0,0.0,65,100,150,150,0.902,0.0,0.0,50,100,200,200,0.85,0.0,0.0,1,9,35,35,0.7485714285714286,0.0,0.0,350,570,1400,1400,0.916,0.0,0.0,2500,4000,10000,10000,0.82944,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
505,846.5,520.4,103.7,117.6,13.4,835.7,6085.0,44.8,33.6,93.0,90.8,84.3,101.0,40.8,25.7,6028.9,6100.1,6274.8,9439.4,10024.2,10250.6,1.5656919172651729,1.6432845363190767,1.6336138203608084,0.734,0.73,0.653,5.01,6.23,-4.67,0.629,0.616,0.749,4.64,5.44,5.58,0.688,0.718,0.665,4.78,4.71,4.8,0.633,0.696,0.693,5.77,4.16,3.78,Poor_Mixed,6028.9,9439.4,1.566,0.734,6.23,0.749,5.77,0.4625,0.7509,0.463,0.5549,1.0,0.4686,0.4773,0.5913,0.5913,Poor,0,1,DGA,0,,C2H2,93.0,59.13,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,79.6,81.4,60.0,0.0,0.0,0.0,8.700000000000003,40.0,20.400000000000006,60.0,73.66666666666667,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.4702777777777778,0.0,0.0,120,400,1000,1000,0.5204,0.0,0.0,65,100,150,150,0.6913333333333334,0.0,0.0,50,100,200,200,0.588,0.0,0.0,1,9,35,35,0.38285714285714284,0.0,0.0,350,570,1400,1400,0.5969285714285715,0.0,0.0,2500,4000,10000,10000,0.6085,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
506,1477.5,926.0,137.0,169.4,27.6,1257.7,8042.7,37.2,42.2,102.0,100.2,91.9,109.1,42.7,30.3,1994.3,3230.0,1832.2,2108.5,4224.6,2072.8,1.057263200120343,1.3079256965944273,1.1313175417530839,0.961,0.936,0.898,8.95,8.85,-7.9,0.692,0.751,0.692,6.62,5.75,8.33,0.896,0.805,0.689,8.66,7.85,8.77,0.722,0.794,0.781,-6.33,-7.4,-8.39,Very Poor_Mixed,1832.2,2072.8,1.057,0.961,8.95,0.896,8.77,0.1422,0.6574,0.2529,0.3863,1.0,0.1173,0.2934,0.3883,0.3883,Very Poor,0,1,Winding_TD_Cap,0,,C2H2,102.0,38.83,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,10.099999999999994,100.0,100.0,0.0,0.0,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.8208333333333333,0.0,0.0,120,400,1000,1000,0.926,0.0,0.0,65,100,150,150,0.9133333333333333,0.0,0.0,50,100,200,200,0.847,0.0,0.0,1,9,35,35,0.7885714285714286,0.0,0.0,350,570,1400,1400,0.8983571428571429,0.0,0.0,2500,4000,10000,10000,0.8042699999999999,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
507,100.0,170.8,65.0,66.5,1.9,451.2,2500.0,58.0,20.0,76.1,79.5,73.8,85.3,35.5,14.0,8970.6,9298.5,8744.9,16696.3,18023.1,16814.8,1.8612244442958106,1.9382803678012581,1.9228121533693925,0.56,0.538,0.551,2.88,-2.58,2.54,0.541,0.508,0.5,-3.2,2.0,2.26,0.5,0.533,0.5,2.22,2.21,2.0,0.519,0.581,0.5,-2.19,2.79,2.92,Good_Mixed,8744.9,16696.3,1.861,0.56,2.88,0.581,3.2,0.8788,1.0,0.8612,0.9194,1.0,0.8105,0.8875,0.905,0.905,Good,1,0,No_Anomaly,0,,C2H2,79.5,90.5,0.0,1.0,0.75,1.0,0.75,0.75,0.75,1.0,98.0,100.0,100.0,0.0,0.0,0.0,5.700000000000003,0.0,2.0,98.0,99.33333333333333,Healthy,,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Healthy,,Moderate,Ethylene high: High-temperature oil overheating / severe thermal fault.,Moderate,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Moderate,CO high: Cellulose/paper insulation overheating or degradation.,Healthy,,0.8571428571428571,0.75,0.0,0.0,1.0,0.0,1.0,Acceptable,100,700,1800,1800,0.05555555555555555,0.0,0.0,120,400,1000,1000,0.1708,0.0,0.0,65,100,150,150,0.43333333333333335,0.0,0.0,50,100,200,200,0.3325,0.0,0.0,1,9,35,35,0.054285714285714284,0.0,0.0,350,570,1400,1400,0.3222857142857143,0.0,0.0,2500,4000,10000,10000,0.25,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
508,796.8,506.3,93.0,109.6,14.3,770.5,5108.1,49.0,32.1,89.4,86.4,81.0,97.9,40.0,22.3,6516.7,6273.8,5425.4,10661.7,9907.4,8268.8,1.6360581275799102,1.5791705186649239,1.5240903896486895,0.712,0.648,0.692,5.63,4.93,5.2,0.684,0.666,0.639,4.93,5.33,3.96,0.671,0.615,0.606,4.75,4.39,3.98,0.617,0.728,0.61,-4.65,4.58,4.34,Poor_Mixed,5425.4,8268.8,1.524,0.712,5.63,0.728,5.33,0.4955,0.7691,0.5579,0.6719,1.0,0.4907,0.5243,0.6286,0.6286,Fair,1,1,Winding_TD_Cap,0,,C2H2,89.4,62.86000000000001,0.0,0.5,0.5,0.75,0.5,0.5,0.5,0.5,88.0,88.0,76.49999999999999,0.0,0.0,0.0,8.400000000000006,23.500000000000014,12.0,76.49999999999999,84.16666666666667,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5357142857142857,0.5,0.0,6.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.44266666666666665,0.0,0.0,120,400,1000,1000,0.5063,0.0,0.0,65,100,150,150,0.62,0.0,0.0,50,100,200,200,0.5479999999999999,0.0,0.0,1,9,35,35,0.4085714285714286,0.0,0.0,350,570,1400,1400,0.5503571428571429,0.0,0.0,2500,4000,10000,10000,0.51081,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
509,498.7,284.6,82.3,135.9,44.3,595.3,4007.3,53.0,27.9,108.2,106.5,92.4,116.0,44.4,13.5,8258.6,7448.6,6867.1,14924.8,13169.5,11209.2,1.807182815489308,1.7680503718819642,1.6323047574667617,0.558,0.562,0.558,-2.26,-2.72,2.59,0.547,0.537,0.55,4.22,3.16,-3.1,0.572,0.579,0.607,3.72,3.71,2.58,0.524,0.56,0.543,3.99,-3.08,3.02,Critical_Thermal,6867.1,11209.2,1.632,0.562,2.72,0.607,4.22,0.451,0.825,0.1333,0.9318,1.0,0.8056,0.7175,0.6736,0.0,Critical,0,1,Hard_Capped_Critical,1,C2H2>=35 ppm: critical arcing indication,C2H2,108.2,0.0,1.0,0.75,0.75,0.75,0.5,0.0,0.5,0.5,93.0,0.0,0.0,0.0,1.0,1.0,15.799999999999997,100.0,7.0,0.0,31.0,Moderate,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Moderate,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Moderate,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Critical,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5357142857142857,0.0,1.0,4.0,0.0,0.0,0.0,Any gas critical => Binary HI 0,100,700,1800,1800,0.27705555555555555,0.0,0.0,120,400,1000,1000,0.2846,0.0,0.0,65,100,150,150,0.5486666666666666,0.0,0.0,50,100,200,200,0.6795,0.0,0.0,1,9,35,35,1.2657142857142856,9.299999999999997,1.0,350,570,1400,1400,0.42521428571428566,0.0,0.0,2500,4000,10000,10000,0.40073000000000003,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
510,860.7,476.4,101.9,117.7,14.8,760.3,6112.3,46.3,36.5,94.9,91.8,85.5,100.7,41.2,26.1,6159.6,5995.3,6557.4,9724.3,9327.9,9932.8,1.5787226443275535,1.5558687638650275,1.5147466983865556,0.744,0.703,0.794,-5.77,-6.06,6.17,0.682,0.676,0.674,4.97,4.19,3.82,0.669,0.712,0.736,6.52,4.76,-5.86,0.677,0.713,0.723,6.73,5.26,4.39,Poor_Mixed,5995.3,9327.9,1.515,0.794,6.17,0.736,6.73,0.4667,0.7175,0.4361,0.5407,1.0,0.3925,0.4409,0.5677,0.5677,Poor,0,1,Winding_TD_Cap,0,,C2H2,94.9,56.769999999999996,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,82.6,77.0,50.49999999999997,0.0,0.0,0.0,9.400000000000006,49.50000000000003,17.400000000000006,50.49999999999997,70.03333333333332,Poor,Hydrogen high: Partial discharge/corona or general electrical stress in oil.,Poor,Methane high: Low-temperature oil overheating / low-energy thermal fault.,Poor,Ethane high: Oil decomposition due to low-to-medium temperature thermal fault.,Poor,Ethylene high: High-temperature oil overheating / severe thermal fault.,Poor,Acetylene high: Arcing or high-energy electrical discharge; needs urgent attention if rising.,Poor,CO high: Cellulose/paper insulation overheating or degradation.,Poor,CO2 high: Paper insulation aging/thermal stress; compare with CO and trend.,0.5,0.5,0.0,7.0,0.0,1.0,0.0,Deteriorated,100,700,1800,1800,0.4781666666666667,0.0,0.0,120,400,1000,1000,0.4764,0.0,0.0,65,100,150,150,0.6793333333333333,0.0,0.0,50,100,200,200,0.5885,0.0,0.0,1,9,35,35,0.4228571428571429,0.0,0.0,350,570,1400,1400,0.5430714285714285,0.0,0.0,2500,4000,10000,10000,0.61123,0.0,0.0,1,Healthy/Moderate/Poor/Critical score table,1,Final HI target comes from the weighted/capped 48-input research dataset.
